,Document,Page,Sentence
482,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,24,Regulatory Aulonity You will be able to carry out daily impmcions updating your location that is found in violation of these measures
483,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,24," Second, WARNING that for all IDs it is not Contemplates in the object modifier"
484,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,24, The 1st is presumed Resolution quarters vigemc c inalterable
485,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,24," In the resolution of the Resolution, AN No fi lm May 2013 regulated by the Resalutions"
486,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,24,6140-E1cc of 9 dc may lie 2013 3
487,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,24,"6T45-Elec by I4de Mayl'l de 20, | 3"
488,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,24," Third, This Resolution regime, parlir of its publication RIGHT BASIS, Lay No"
489,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,24, 29th of 1996 rmd
490,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,24, Pm pm 31 Decree Lay N0
491,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,24, Ms 22 de fdarem dc 2006 Ley No
492,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,24,6 of 3 11 February of 199 Decmo Executive No
493,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,24,"22 of 19 June of IQDE Resolution, AN No"
494,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,24,613fi- Elected May 7 
495,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,24,"6 l40-Elec deg de mayo d2 EDI } PUBLICIES v, CUM PLASE, "
496,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,Official Digital Gazette Friday May 17 2013 NATIONAL AFFAIRS OF THE SERVICES P ( JBLICOS Pannm
497,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,"May, crack suppression, ``, For what demand is placed on the temporary restriction of the use of lighting commml Imreros 0 commercials, luminn-sos and iiuminaciu nucruma demmliva in Las Fathadas of the 3rd editions Established by Resolutions AN No"
498,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,613l-Elec dc 6 de mayo of ZOIS 5'AN No
499,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,"6 l44Etec Ii, 13 de mayo dc 2013 "
500,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,"The GENERAL ADMINISTRATOR in use of his legal powers, CONSIDERING: "
501,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,What Inediamc cl Dacreto Ley No
502,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,"1 } Dc 22 d5 fchrcm, do 2006 s rwrganiz la wructura of Ema Regulator of Public Services Servicius under the National Authorization, Public Scrvicjgs"
503,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,eat mganismo autmmo dc } State
504,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,in charge of regulating 3 mmmlar Ia prustauin of the public scrvicins of provisioning of Potable water
505,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,"aloanta fl lladn sanitary clcclricity telecommunication, radio and [ elevisim as com 13, transmission and distribution of natural gas That the Lcy No"
506,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,6 of February 3 1997 and its modi fi cations
507,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25," } 5e dictates Regulatory Framework c [ nstattional for the Press Service of the Eleclricity Service, `` "
508,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,"a fliablecu, the 31 gm 9e regime under the generation, transmjsien distribution and commercialization of electric enagia destined to the preservation of service publicity of clmtricity"
509,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25, I approve numeral 3 of article 4 of the Lay No
510,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,6 of February 3 1997
511,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25," I will be involved in [ 05 ] public reports on the elec- tricity to ensure the provision Efficient, ominous and inimitable of sarvicia"
512,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25, Unless there are reasons for breast greater 0 cast bnuito Que el numeral 8 dcl articuln 9
513,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,"6 of 199 Is atrihuyc to the Auloridad Regulator, denim dc 135 fi nctions related to the electric energy sector and ] issue, mci fi c regulations for the use of energy by panel of 1"
514,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,05 mmusmdores That through 11019 NU
515,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25, ETE-DCND-GOP-dQ-ZDIB do 26 dc abril
516,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,"r | Cenlro National Accounta-, tion ( CND ) in fi rm to this Regulatory Enrollment qua decizm fi State Rcciom Alerts, Encryption, (, EAR E ) That madiame Resolutions AN No"
517,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,"6131-Elec of May 6, 2013 5, AN No"
518,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,"6 `` Elected May, 13 of ZUI3, the National Humidity Of 105 Public Services ordered 3215 natural or legal persons, qua denim of the Republic of Panama will use illumination, oomcrcial, lmrcms or advertising advertisements, [ uminnsos c nocturnal decorative lighting in Faclundas lie Ins, edi fi, c-Los and monumenms"
519,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25, They should call them on fire commendido schedule between six o'clock
520,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25," In the afternoon, [ E OID p"
521,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25, ) and Ins die of the night
522,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,That the Hacionnl de Encrgia Secriaria through Rwalucibn No
523,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,l433 of I5 of may dc 2013
524,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25," I recommended to this Aulority Regulation: the gradual decrease in the ammo cnerglim rclacionadas, with the apungado of anondkcionadores dc, aim and amendida dc letrems'ruminnsos and decol'aiivas noctumas laci in buildings and mnumlos' That the Regulatory Aulority exonerates"
525,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,"a codes, 105 users to maiizaI a use, racimml and c fi"
526,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25," Cicme dc Ja, energies Que numeral 26 of articub, 9 of La ), Do not"
527,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25, 6 dc 3 dc fchrcro dc 1997 estahlccc mm 135 airihucmm dc la Aulmidad Nacional
528,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25, Do 105 Servicios PbiiWS
529,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,25,"malize in general, redo 105 anus wccsarius for the fulfillment of the functions that 1 assigned the Icy per lo "
530,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,26, No 27289-A Official Digital Gazette Friday May 17 2013 Remlucidn AN No
531,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,26,The L dtmayode 2013 I'gina 2 de RESOLVES: 
532,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,26,"First DRING c The assessment of the tempurai restriction of the use of illumination commercial humerus to advertising ads lumilmsos and decorative nocturnal lighting, an 1"
533,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,26,"1 facmdas ctr 1135 editions and mnnumentus established by the Resoluciom, AN No"
534,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,26,6131-Elec de 6 dcmayo dc 2013 yAN No
535,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,26," 2013, SECOND, This Resolution shall be governed by its publication RIGHT: FUNDAMENT Loy Na 26 d 29, dr January 2996, rmdi fi ed by the Decree Loy No"
536,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,26,It ) dc 22 de febrcro de 2006'
537,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,26, 6 dc 3 dc fcbrem lie 1997' Decreto Ejeculivo No
538,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,26," 1998 PUBLINJESE v CUMPLASE, "
539,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,26,"Z, CRESPO, Admin is1radc-ra General "
540,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27,"Official Digital Gazette Friday May 17, 2013 "
541,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27,General DIRECTORATE OF MERCHANT MARINE RESOLUTIONS AND CONSULTATIONS RESOLUTION N0
542,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27, 106-74-I ) GMM Panam 0 ) dc mayo de 2013
543,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27,"THE, SUBSCRIBED DIRECTOR GENERAL OF LA GENERAL DIRECTORATE OF MARINA MERCAN'I'E IN USE OF THE POWERS THAT THE LAW CONFERS"
544,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27, You CONSIDE RANDO: 
545,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27,"That 1116111211111 51 Decree Law, N01 7 of 10 de l'ebrcm dc 1998, is cred 1 1 Maritimu Aumr1dad dc I'anamzi and uni fi ed 121 $ distimas marilimas competencies of [ to Administration, I'L'Ib fi ca, That of contbrmidad with c1 numeral 1 of article 30 of Decrclo Lcy 7 do H"
546,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27, ) of febrem do 1998 1110111111421110 par 1
547,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27, Article 187 of the Lcy No
548,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27," 1 2008 cslahlccc, which They are { unctions of 111 General Deciduous <, 11, Marina, Mercamc, execute 105 acms Administrative issues related to the registration of ships at 11, Marina Mercaule Nacional That the Republic of Panama adopts the International Convention for the Security of Life 1111111111121 in 01, Mar ( SOLAS for its sighs in English, ) 1974 mcdiante Law of October 27 dc 1977 and its 1978 Protocol mcdiantc Lcy 12 of 9 November 2009 dc 11111111, 10111111 sc 111101 ) `` ), (, 1 promelo relative To the International Convention for the Safety of 121 Human Life on < 21 Mar 1974"
549,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27,"11cch0 in London, e1, 1, 1 of November 1988, mediame Law, N11"
550,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27,", 11 dc 11 dcjulio de 2007, Quc 121 ( `` 0111'erenc1u Dip1omzitica sobre Protecin, Marilima cc1cbrada en Londrcs' In December 2002"
551,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27," It adopted new rules to increase the projection nmritima in the form of a new Capituk ) X1-2 of the 1nlemac10na1 Convention for 121 Security dc 1 1 Human Life in the Sea, ( SO1 / AS 74/78 ) and the new provisions included in the Purlc A dc ] presentc ( "
552,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27," jumo con las orientacionL's rccogidas, an 111 Purlc 13 del presentc Cdign"
553,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27," integran B1 Cdigo [ mernacional, para 121, Proteccin de 103"
554,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27," Buqucs y do las Inslalaciones Portuarias ( Cddigo ISPS en sus siglas, cn ing1s ) y constituyen el ordcnamiemo international quc permitc que 10 $ buques y las inslulacioncs, portuarias cooperen para detectar y prevenir, autos dc tcrmrismo maritime ( ) of the Lcy 38 of 4 June 1996"
555,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27, In the Republic of Panama
556,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27,"121111130, 111 ('Onvcntion on the Man's Deed 1982, which in its 100th Arrangement, provides that all 105 States C ( will not be able to do as much as possible in the first instance of the project in 111111 Mar 0 in any place"
557,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27, That was not covered under the auspices of any [ Slavic That the Security Council of the 135 United Nations carries out ingestions to achieve the goal of { 1117 and 111 cstabi fi ce in Somalia
558,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27,recognizing that the increase of 105 acts of piracy and mho 1-1 mam
559,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27," ) armed against buqucs l'rcntc, a la Custu d, Somalia ham, Ienido, ci'ecms, udvcrsus, sobrc, clcmncrcio, marimimo, intermcional, Quc, mcdianlc, 111 $ Resolucioncs N0"
560,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27,"1814 of May 15, 2008 and the NO"
561,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27,1816 ( 2008 ) do 2 June 2008
562,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27," The Council of Chun'dud of 111 $ Nations, Unidus applied for 105 [ Zsuldos Members of the world will be able to protect the navigation, transport and 01 Hujn do 2151 stenciu humanitariu in 2011213 of 11110 ricsgo of pirmas and mbo 1 armed muno"
563,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27,"The OllSidCl'in, the Kh ), Which is the pirate in 951 1 zuna"
564,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27,"consliluye a danger for 111 peace and 121 security international That the International Maritime Organization, ( 011/111 ), has a serious impact on the 105 116105 of piracy and armed robbery perpetrated against 105 ships for 13 security dc 1a V1L1L1 humanu"
565,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27,"Maritime protection and protection of the media, marino, "
566,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,27,"That the 1st International Maritime Organization, ( 0M1 ) committed 121 $ Circularcs MSG"
567,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,1406/Rev1 ambas dc 16 dc scpticmbrc do 201 1 27
568,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,"Official Digital Gazette Friday May 17, 2013 "
569,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,"106-74-I ) GMM, l'anam, 0' ) May 2013"
570,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,"Page, no ( mules, cstablcccn, Intcrine recommendations for 105 property owners, shipbuilders and insulated dc hundcru on the c usu dc of private computers of security"
571,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28, At a time of 105 people with cl
572,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28, It is a good idea to provide protection to ships that cross high-cost areas of the United States
573,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,'RllEqulLZS pirams and steal memo annada
574,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28, What is the General Direction for the middle of the [ { csolucibn No
575,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28, Do mam do 2008
576,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,"cred e Evaluation Committee, which also has other limitations, Resolve legal requests from the General Directorate return to normals"
577,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,"requisites and technical and external technical issues for the various applications, a ( lem fi s dc, recommend to the General Directorate [ approval or rejection of companies That sell Brindur a speci, fi c inspection of the ships of the Panamanian flag of 0 mm"
578,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28," What is found in the national territory, One in General Direction of Marina Mercame in its commitment to the fight against It is necessary to maintain control and provide 3 I05 vessels of [ 21 Marina Mcrczmle mayor security"
579,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,"par 10, which SC have required the approval of normus regulalorias Quc aulm'iccn < 21 scrvicin to the private security companies that provide the service"
580,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28," Do vcxlumariu personnel on board Panamanian flag ships That cs dc nucstro major impres, insure to all the perccnecienles ships to Regislm, l'nnamc, fi c quc navecguen in hazardous areas"
581,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,"The, greatest possible acccso to various Ins, Compliant with the security service of 105 ships"
582,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,"for, the purpose of dc To Ensure that 12-1 Panama's mercuntc fund has the greatest number of companies"
583,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28, united for this General Direction
584,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28, What is the General Resolution by means of Resolution No
585,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,"106-13 *, DGMM DC 8 March 1012'I, issued the regulation that regu lates the private security confederations, that brindzm cl scrvicin of voluntary use of armed personnel to horde de buqucs dc bandcm, Panama, which transits exclusively through high-level areas Of pirate ports ), who a armed mamma What medias Resolution No"
586,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28, 106 ~ 93rDGMM dc 26 septicmbrc dc 2012'sc rcstringjo
587,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28, It is periodic for applications as Lenia lbcha limits up to 3 dc encc dc 201i comm deadline for the presentation of applications of private companies of scrutiny
588,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,"which are to be lpmbadas by the Maritime Authority of Panama to provide the use of security, personnel armed or armed on board of the pan-African flag buzzers, That is, the General Directorate of Marina Mercume, has no Insolution of the Inscription"
589,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,grupus dc pmpiemriox annators and economic Groups
590,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,"Who request the approval of dc computers, faru security of the term assigned by this { ) ir'eccibn to apply"
591,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,"ya quc brindabzm, Lm scrvicin dc guridad dc personal armado 0 dcsmmado, a 01213 de huqucs"
592,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,"Registered in the mzln'nax mercamc, "
593,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,"What PM In before expucsm this General Directorate of Marina Mercamc considers upropiudu maluur nucvas requests in c2503, specialcs dc private security companies, nucinnalcs or inlernacionales"
594,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,"who wish to set approved by the Maritime Authority of' Panama to provide e usc dc security, staff"
595,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,"armed and disarmed bordu dc Ins pancross Flag ships? Can? U objclivo to help the fl om d huqucs with rcgislro mercamc, panama, fi, fi'cconmicos, groups"
596,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,they already have a service provided by these companies and that the required case study for the Navy National Mercunlu
597,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28, What is the purpose of the above mentioned and taking into account the high gratin dc Reasons that include the service provided by company companies
598,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28," ), irccci, ( m General dc, Marina Mercamc"
599,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,28,First EVALUATE new applications in special business areas of companies or internucinnzIICS
600,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29,private security agencies that have been approved by the Mm'itlmu Aulority 28 
601,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29,Official Digital Gazette Friday May 17 2013 RESOLUTION N0
602,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29,106-74-DGMM Panamz'l May 9 2013
603,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29," Pdgina No Panama to provide the use of security, personnel"
604,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29,to board of 103 Panamanian flag vessels provided that they comply with 105 requisites cstab1ecidos in the Resolucim No
605,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29,"106 13'I ) GMM, the 8 dc Marzo de 2012"
606,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29,"Y, iugrcn credilar, kc cslas compufias already have a service provided to groups, CCOnlllicox propitious"
607,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29,"Shipowners or operators of fishing hut in 1n, 110m dc, ] registration, Panamanian merchandise and the case of the journal for the National Merchant Navy After veri fi cation of the present document"
608,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29," This [ ) General Direction has been mcomcnducioncs dc, !'Evaluation Committee', [, `` cc1111 Direction'' will decide if it is ("
609,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29, Please provide a new authorization
610,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29, Second COMMUNICATE the content of this Resolution to all 10 $ Departments of the General Directorate of Marina Mcrcamc to 1215 International Bureaux
611,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29," Uulcwizadas pur 111 Maritime Authority of Panama and at 105 C onsulated'I'T'ZRCERO REPORT that this Resolution governs all its promulgation in Guccla, (, ), fi, cizd, QUAR'I'O Resolution No"
612,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29," 106-93DGMM dc 26 dc septiembru dc 2012 LEGAL BASIS, Dccrclu Lcy, 7 de 10 de febrero de 1998"
613,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29,Ley: N0 57 dc 6 dc August dc 2008
614,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29,"Resolution 1814 ( 2008 ) do 121 UN of May 15, 2008 Circuit to MSCJ / Circ"
615,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29,"1 of September 16, 201 1"
616,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29," Circular MSCI/ (, Tirc1406/ch-x1 dc 16 dc septicmbre de 201, 1 Resolution 106v14 ~ DGMM of March 18, 2008"
617,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29," ( OMUNIQUESE PUBLIQUIE-SE AND COMPLY, "
618,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29,Th6N5'0'Castiller ( ) General Director of Merchant Marine ( LJHVKI 
619,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29,"02 { 11a, 00 _ "
620,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,29,"Swcmr Gamma :35, Marina Mama "
621,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,Official Digital Gazette Friday May 17 2013 fi fi fi That this document is fi copy of Originna1
622,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30, E1 c1131 rests in esle'AUTHORITY despacm 
623,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,"Of TOURISM / ``, I P A N, A M, A ( Z RESOLUTION o"
624,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,"23, 12013 / From ['9' ] of to 411 1 >, 60, 2013, 10 ``'' "
625,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30, We d2 Panam' 
626,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,Minister GENERAL OF THE PANAMA TOURISM AUTHORITY
627,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30, [ 36 OF'' 
628,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,"YOUR LEGAL FACULTIES, CONSIDERING: "
629,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,"That [, the company MMD ~ HOTEL 31A socicdad inscrila to the Card 62, 5022 Documenm, 1115 "
630,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,"of 121 Microcicle Management of the Public Registry, whose Represenmme Legz fl cs MICHELLE JACQUELINE PIAD IL a kavs of the Estelabcl Graduate Joana Vieira Find"
631,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,"11a 301161153131 ) inscription in the National Tourism Registry, with clc dc 0111911121 105 incmnnm fi scals, outlined in Article 6 of Law, No"
632,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,", 2012, 1 Pant, 1 1 cunstmccn'm del es1ab1ccimiemo hosting { 11'1me ( uristico"
633,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,"under, 1st condition of H0121"
634,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,"denmmnado Bes, Weslern, Plus Cosmopolitan Hotcl'ubiquitous in Cane Gaspar, 1' ) Herueindw adjacent To the El Cangrcjo Urbanization"
635,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,"Corregimiento de Buena Vista 131311110'01, 11111"
636,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,with an investment worth NINE MILLION BALBOAS
637,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,"ON [ 1011011 ( 9,000 "
638,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,That ends coasts in $ 10 Memorandums No
639,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30," I 191RN~24 11 do 9 dc abril dc 2013 }, 1, 19-1-1134 321M ) Dc 8 the'"
640,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,1st of 2013 ( informs of inspeccin'I'cnica )
641,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30," 19-1- RN116513 do 8 dc mum, 111c 2013 ( "
642,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,anarme Exaluacin Turislica ) and 119-1-RN-156-13
643,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30," 4 d1 Marzn do 2013 ( Exaiuacion Financing, ) All phases approved by the Diminution of Tu fi t Investments 5c indicates qua 1a empwsa complied with $ 10 requisitions issued in the 15th year of Law, No"
644,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,"80 of November 8, 2012 November 2012, lucgo d1 realilar, the technical Evaluation"
645,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,"Economic and luris fi ca of the Hogpeda projection, ) P, (, xb, fi cu'I'uristim called Best Western Plus Cosmopolimn Hotel"
646,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30, It could be declined that c1 mmm comply with 105 requirements established in Law No
647,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,80 of 8 december novicmbm 2012
648,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30, What a 49 dc expedient certi fi cate of Public Registry
649,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,dunde se cvideuciu 121 cxistencia de la empresa MMDaHOTEL 8A
650,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30," 3'a, foja, 48, 1a prupiedad of the Ff a No `` Ali innerha 111"
651,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30, Take 617 Folio 64
652,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,updated with Cdign dc Location S7011 of the S dc Pimped
653,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,"where will be built 61 pmymo d, hospednjc pabiico, luriMlch Sc, Accredited copy of [ a Resolution, IA- 115-2011"
654,Panama_2013_Orig_ESP_GacetaNo_27289a_20130517.pdf,30,qua apmeba c1 1351111110 dc Iaxxpauo AmbientL Category 1
